project_name,pub_time,ai_project_title,requirement_brief,requirement_desc,deadline,company_name,contact_name,contact_phone,province,city,budget,announcement_url,location_text
上海市党群服务阵地智慧服务平台建设项目(2026年升级改造),2026-03-11T10:10+08:00,上海市党群服务阵地智慧服务平台升级,构建上海市党群服务阵地智慧服务平台，通过底层数据平台和数据仓库实现资源规范管理、高效检索与安全共享，集成AI技术进行内容校真、智能标签化管理、资源内容安全检测等，提升基层党建工作智能化水平。,"【背景概述】
总书记考察上海时强调要把握超大城市特点，创新基层党建工作思路和模式。项目以党群服务阵地体系功能建设为抓手，在模式优化、功能提升、资源整合方面升级，建立底层数据平台和数据仓库，实现资源规范管理、高效检索与安全共享，为基层匹配个性化需求和精准化推送。

1. 文章图像内容校真：在基层党建资源智能申报场景中，与校真服务进行接口对接，对文章中的图像信息进行全面的安全性检查。

2. 照片图像安全性较真：在基层党建照片投稿场景中，与校真服务对接，对上传的照片进行安全性检查。

3. 视频智能较真：在基层党建视频申报场景中，与校真服务进行接口对接，识别视频中的敏感内容、不良信息。

4. 视频智能标签化管理：在基层党建视频申报场景中，为申报通过的视频自动添加标签。

5. 资源内容安全检测：在中央库房归集平台场景中，与专用词库进行对接，基于专用词库，采用语义分析技术进行错别字、敏感词实时筛查。

6. 文本自动化拆条：在中央厨房应用平台场景中，调用MAP大模型能力，基于配置好的文本拆条规则自动对获取的党建文本资源进行拆条处理，支持固定大小、分隔符等规则管理。

7. 资源内容优化：在中央厨房应用平台场景中，调用MAP大模型能力，优化资源内容表述，修正错误信息。

8. 资源智能标签：在中央厨房应用平台场景中，调用MAP平台大模型能力，根据党建业务需求建立全面的标签规则体系，根据党组织属性自动匹配相关标签的资源，支持手动调整匹配的标签，动态维护标签体系。

9. 个性化需求提取：在中央厨房应用平台场景中，调用MAP平台大模型能力，识别和提取党组织的个性化需求，获取与需求匹配的内容片段。

10. 资源内容定制：在中央厨房应用平台场景中，调用MAP平台大模型能力，基于提取到的党组织个性化需求，从加工后的资源中生成定制化的党建作品成品或半成品。

11. 智能摘要生成：在中央厨房应用平台场景中，调用MAP平台大模型能力，开发智能摘要功能，支持自动摘要生成与摘要编辑调整。

12. 资源智能类型识别：在中央厨房应用平台场景中，调用MAP平台大模型能力，开发智能类型识别功能，支持对上传的党建资源按照内容属性进行分类识别，如视频、图片、文本等。

13. 内容智能重组：在中央厨房应用平台场景中，调用MAP平台大模型能力，开发内容智能重组功能，支持重组规则设置及重组结果人工优化。

14. AI向量检索：在中央厨房应用平台场景中，调用MAP平台大模型能力，开发基于向量检索技术的AI检索应用，输出向量语义相似度检索技术，实现高效检索。

15. AI混合检索：在中央厨房应用平台场景中，调用MAP平台大模型能力，开发基于混合检索技术的AI检索应用，发挥不同检索的优势。

16. 知识智能推荐：在中央厨房应用平台场景中，调用MAP平台大模型能力，根据用户画像（提示词，反馈等），向用户推荐感兴趣的内容。

17. 大模型知识库数据管理：在大模型建设场景中，进行数据清洗、数据增强、数据标注、数据回流，支撑智慧党建的智能解析、智能检索、智能推荐等场景。

18. 智能体业务集成：在大模型建设场景中，智能体与中央厨房应用平台业务系统集成。",2026-03-30,上海市党建服务中心,李修辞,021-35968050,上海,,164.75万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260311_26256835.htm,伊犁南路215号
生态环境智慧管控综合服务项目（2026—2028年度）,2026-03-11T09:30+08:00,无相关要求,无相关要求,无相关要求,2026-04-01,沈阳市苏家屯生态环境分局,张欣欣、张淼、王君君,024-22894260-8015,辽宁,沈阳市,20.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260311_26256650.htm,辽宁省沈阳市苏家屯区芙蓉北街1号
德州市公安局交通管理支队智能交通管理系统维护项目,2026-03-10T00:59+08:00,无相关要求,无相关要求,无相关要求,2026-03-30,德州市公安局交通管理支队,刘先生,0534-2727816,山东,德州市,317.21万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26250918.htm,德州市天衢新区长河大道
浦东新区智慧医院一体化示范项目密码应用测评服务,2026-03-10T00:12+08:00,无相关要求,无相关要求,无相关要求,2026-04-10,上海市浦东卫生发展研究院,刘美令,021-68548100,上海,上海市,121.68万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26250869.htm,上海市浦东新区莱阳路818号
浦东新区智慧医院一体化示范项目安全测评服务,2026-03-10T00:10+08:00,无相关要求,无相关要求,无相关要求,2026-04-10,上海市浦东卫生发展研究院,刘美令,021-68548100,上海,上海市,121.68万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26250863.htm,上海市浦东新区莱阳路818号
浦东新区智慧医院一体化示范项目咨询服务项目,2026-03-10T00:10+08:00,无相关要求,无相关要求,无相关要求,2026-04-09,上海市浦东卫生发展研究院,刘美令,021-68548100,上海,上海市,132.18万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26250864.htm,上海市浦东新区莱阳路818号
皇岗海关新皇岗口岸底盘机器人采购项目,2026-03-10T22:40+08:00,皇岗口岸底盘机器人智能查验系统,采购搭载深度学习处理器的自助查验设备，实现车牌自动识别、人工智能算法辅助检测车底可疑物夹藏及改装等违法行为，并与海关业务平台对接集成。,"【背景概述】
皇岗海关新皇岗口岸底盘机器人采购项目，旨在采购搭载深度学习处理器的自助查验设备，用于车底扫描、实时监控及侦查，通过人工智能算法辅助检测车底可疑物夹藏及改装等违法行为，设备数据需接入海关业务平台。

1、深度学习处理器搭载：机器人需搭载深度学习处理器，为执行人工智能算法提供硬件算力支持，支撑智能辅助检测功能运行。

2、车牌自动识别功能：机器人应具备车牌自动识别能力，作为自助查验设备的核心功能之一，实现一键查验业务场景下的车辆身份自动化识别。

3、人工智能算法辅助查验技术：机器人可选配人工智能算法辅助查验技术，实现智能辅助检测功能，对车底扫描图像、实时监控画面及车底侦查视频进行分析处理，及时发现车底可疑物夹藏及改装等违法行为。

4、海关业务平台对接集成：设备数据需接入海关业务平台，开放接口，实现与现场其他监管执法设施设备的集成，确保AI检测结果能够融入海关监管业务流程。",2026-03-31,中华人民共和国皇岗海关,朱小姐,0755-8837 7572转2314,广东,深圳市,20.00万元,http://www.ccgp.gov.cn/cggg/zygg/gkzb/202603/t20260310_26256289.htm,深圳市福田区福田南路22号皇岗海关
北京航空航天大学自动化科学与电气工程学院工业大模型生成式人工智能训练平台,2026-03-10T17:38+08:00,无相关要求,无相关要求,无相关要求,2026-03-31,北京航空航天大学,吉国侠、孙银英、吴众为、闫文娟、彭怡、成歌、刘京、修海龙、赵洁、陈博维、姬小雪、王思晨、杨晓楠、王东衍、郝路、刘海英、孙佳、王亚东、黄艳、陈曦、李想,010-63974645；010-63976753,北京,北京市,260.00万元,http://www.ccgp.gov.cn/cggg/zygg/gkzb/202603/t20260310_26255231.htm,北京市海淀区学院路37号
多模态大模型专用裸机金属物理机租赁项目,2026-03-10T09:22+08:00,高性能算力扩容多模态大模型训练,中国科学院自动化研究所为支持多模态大模型及AI算法训练，需租赁12台高性能裸金属服务器，要求3日内交付，租期3个月。,"【背景概述】
中国科学院自动化研究所为满足高性能算力扩容需求，租赁12台高性能裸金属服务器用于支撑多模态大模型及人工智能算法训练等业务系统。

1. 租赁12台高性能裸金属服务器，支撑多模态大模型及人工智能算法训练业务，合同签订后3个自然日内交付，租赁期限自交付之日起3个月。",2026-03-31,中国科学院自动化研究所,梁爽、李炳勋、刘思琪、柏旭、陈俊,010-62686526（项目问询）、liangshuang@sstc20.com,北京,北京市,183.00万元,http://www.ccgp.gov.cn/cggg/zygg/gkzb/202603/t20260310_26251109.htm,北京市海淀区中关村东路95号
西北民族大学电气工程学院多维图像及无线传输智能处理综合平台项目,2026-03-10T17:55+08:00,无相关要求,无相关要求,无相关要求,2026-04-02,西北民族大学,姜文涛,010-83084975,甘肃,兰州市,130.00万元,http://www.ccgp.gov.cn/cggg/zygg/gkzb/202603/t20260310_26255466.htm,甘肃省兰州市城关区西北新村1号
上饶职业技术学院大数据学院数字现代产业学院建设项目,2026-03-10T17:25+08:00,无相关要求,无相关要求,无相关要求,2026-03-19,上饶职业技术学院,赵娟,0793-8271898,江西,,0.01万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26255115.htm,上饶县旭日北大道358号
沈阳市第七人民医院东北区域糖尿病足诊治中心示范项目,2026-03-10T16:30+08:00,无相关要求,无相关要求,无相关要求,2026-03-31,沈阳市第七人民医院,金芳芳、常东亮、郭大观,024-88037799,辽宁,沈阳市,150.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26254220.htm,沈阳市和平区东纬路13号
呼伦贝尔市一体化政务大数据平台项目,2026-03-10T11:13+08:00,无相关要求,无相关要求,无相关要求,2026-03-31,呼伦贝尔市政务服务与数据管理局,呼伦贝尔市政务服务与数据管理局,0470-8110935,内蒙古,,352.00万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26252003.htm,海拉尔区友好五街
沈阳市网络预约出租车综合管理服务平台项目,2026-03-10T09:30+08:00,沈阳市网约车综合管理服务平台智能化建设,构建智能化网约车监管服务平台，实现业务智能审批、材料审查、背景审核、证件审批、智能监管、智能回访及车载视频监控，提高监管效率和服务质量。,"【背景概述】
为贯彻落实交通运输现代化法治政府建设要求，运用互联网、大数据、人工智能等技术手段促进依法行政，建设智能化行业监管和公众服务信息化平台，实现网约车""多点接入，全网监管""，建立事前、事中、事后闭环监管措施和24小时不间断全方位智能监管长效机制。

1. 业务智能审批：对巡游出租汽车驾驶员从业资格证、网络预约出租汽车驾驶员从业资格证、巡游出租汽车道路运输证、网络预约出租汽车道路运输证的新办、换证、诚信考核、年审业务，以及巡游出租汽车驾驶员注册、网络预约出租汽车驾驶员注册的新增、变更、延续、注销业务进行智能审批，针对不同事项实现不同的智能审批条件。

2. 材料智能审查：利用人工智能（AI）技术自动化审查和验证出租业务的各种文件或资料，提高审核效率和准确性，降低人工成本，确保合规性。

3. 背景智能审核：利用自动化和智能技术手段审核从业人员背景，自动化识别和验证申请人的姓名、出生日期、社会安全号码等个人信息，确认身份真实性。

4. 证件智能审批：利用图像识别和数据对比技术自动验证提交的身份证、驾照、行驶证、车辆登记证等文件的真实性和准确性，自动检查申请人是否符合所有相关的法律法规和行业标准。

5. 智能监管：实现网约车实时定位与车辆追踪、安全合规性监管（验证司机身份和资格，确保司机经过犯罪记录、驾驶历史和健康状况等背景审查）、服务质量监管（提供乘客评价系统，对司机驾驶技能、车辆清洁度、服务态度等进行评分和评论）。

6. 智能回访：针对投诉业务，利用人工智能技术自动化处理客户反馈和投诉，包括自动识别和结果收集（收集用户语音内容，自动识别反馈信息并分析满意度值）、自动化响应生成（对常见问题自动生成响应或解决方案并通过语音反馈）、满意度跟踪（自动发送满意度调查）、数据分析和报告（对投诉数据深入分析，识别潜在问题和改进机会并生成报告）。

7. 车载智能视频监控：视频监控系统采用3G/4G无线通信、图像处理与数据压缩、人工智能等技术在移动过程中实现音视频监控功能，平台实现对车辆的智能化实时视频监控。",2026-03-31,沈阳市交通运输综合行政执法队,房忠达、沈思思,024-82612027,辽宁,沈阳市,157.68万元,http://www.ccgp.gov.cn/cggg/dfgg/gkzb/202603/t20260310_26251178.htm,沈阳市和平区三好街108号
